Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF;TypeEcole
179;41009066;INSAINTITUTITUT MBANOTRE DAMEAKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;25;18;7;5;4;1;PROTESTANT
180;41009071;INSAINTITUTITUT SYLVAIN;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;11;3;7;5;2;NON-CONVENTIONNEE
181;41010012;INSAINTITUTITUT BAMANYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;10;3;8;5;3;CATHOLIQUE
182;41010026;INSAINTITUTITUT BOMBOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;6;4;0;0;0;PROTESTANT
183;41010036;INSAINTITUTITUT BOMBOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;48;35;13;30;18;12;PROTESTANT
184;41010049;COMPLEXE SCOLLEGEAIRELA COLLEGEOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;7;5;6;1;5;ADVENTISTE
185;41010055;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;36;26;10;24;14;10;ISLAMIQUE
186;41010061;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;4;1;3;NON-CONVENTIONNEE
187;41010076;INSAINTITUTITUT BISENGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;3;3;3;0;3;PROTESTANT
188;41010081;IICA SYLVAIN;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;12;3;9;8;1;NON-CONVENTIONNEE
189;41010091;INSAINTITUTITUT MANGOBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;8;3;5;3;2;NON-CONVENTIONNEE
190;41012016;INSAINTITUTITUT BOYAMBI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;17;7;10;5;5;PROTESTANT
191;41012027;EDAP-ISP/MBANOTRE DAMEAKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;62;43;19;43;24;19;PRIVEE AGREE
192;41012032;LYCEE ELIKYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;12;12;11;0;11;CATHOLIQUE
193;41012041;INSAINTITUT MAINGWA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;73;52;21;34;18;16;NON-CONVENTIONNEE
194;41012051;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
195;41012066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
196;41012071;INSAINTITUTITUT DJOMBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
197;41013016;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
198;41013026;INSAINTITUTITUT ARCH. MWANZA NTAMBWE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;19;13;6;0;0;0;PROTESTANT
199;41013031;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;32;25;7;18;15;3;NON-CONVENTIONNEE
200;41013041;INSAINTITUTITUT ETOBOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;5;3;5;2;3;NON-CONVENTIONNEE
201;41013052;INSAINTITUTITUT FRERE ILOO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;15;0;13;13;0;CATHOLIQUE
202;41013067;COMPLEXE SCOLLEGEAIRELES MAGNANIMES;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;6;2;4;3;1;PRIVEE AGREE
203;41013071;INSAINTITUTITUT MONZAMBI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;71;51;20;31;20;11;NON-CONVENTIONNEE
204;41013086;ITI PAPA BOBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;6;3;5;2;3;PROTESTANT
205;41015016;INSAINTITUTITUT BEKOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;16;5;13;10;3;PROTESTANT
206;41015026;INSAINTITUTITUT BONYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;5;1;0;0;0;PROTESTANT
207;41015036;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
208;41015046;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;8;5;3;PROTESTANT
209;41015055;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;103;77;26;0;0;0;ISLAMIQUE
210;41015066;INSAINTITUTITUT MAKER;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;34;25;9;15;10;5;PROTESTANT
211;41015071;INSAINTITUTITUT MOHELI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;25;20;5;12;8;4;NON-CONVENTIONNEE
212;41015086;INSAINTITUTITUT MPIMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;38;27;11;17;12;5;PROTESTANT
213;41015092;LYCEE MWINOTRE DAMEA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;10;8;2;CATHOLIQUE
214;41015101;INSAINTITUT MOKONOTRE DAMEA NKOY;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;0;0;0;NON-CONVENTIONNEE
215;41015116;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME IKOLI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;6;5;5;0;5;PROTESTANT
216;41015126;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME KASONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
217;41015136;INSAINTITUTITUT TOYOKANA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;3;2;3;1;2;PROTESTANT
218;41016011;INSAINTITUTITUT BETEKE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;22;6;4;3;1;NON-CONVENTIONNEE
219;41016022;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
220;41016032;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;59;38;21;14;5;9;CATHOLIQUE
221;41016046;INSAINTITUTITUT ILUKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;7;3;5;3;2;PROTESTANT
222;41016056;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;6;4;2;PROTESTANT
223;41016061;INSAINTITUTITUT MBULA NENE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;10;7;0;0;0;NON-CONVENTIONNEE
224;41016076;INSAINTITUTITUT MONGU MPEMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;42;30;12;20;11;9;PROTESTANT
225;41016086;INSAINTITUTITUT MPENOTRE DAMEA /IKONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;48;36;12;8;3;5;PROTESTANT
226;41016096;INSAINTITUTITUT MPENGE 1;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;36;27;9;20;12;8;PROTESTANT
227;41016102;INSAINTITUTITUT MBOWENGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0;CATHOLIQUE
228;41017011;INSAINTITUTITUT BASEKE BOMPOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;23;5;20;15;5;NON-CONVENTIONNEE
229;41017021;INSAINTITUTITUT BOKENGIA BAINA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;49;36;13;33;21;12;NON-CONVENTIONNEE
230;41017032;INSAINTITUT BOKETA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;20;14;6;13;8;5;CATHOLIQUE
231;41017046;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
232;41017056;INSAINTITUTITUT BOBOTOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;5;2;3;1;2;PROTESTANT
233;41017066;INSAINTITUTITUT BOLINGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;38;29;9;24;16;8;PROTESTANT
234;41017071;INSAINTITUTITUT BOSOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;33;24;9;19;11;8;NON-CONVENTIONNEE
235;41017086;INSAINTITUT DIEU LE SAUVEUR;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;5;4;1;PROTESTANT
236;41017096;INSAINTITUTITUT MBOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;48;31;17;27;11;16;PROTESTANT
237;41017106;INSAINTITUTITUT MOBALI YOMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;15;6;10;8;2;PROTESTANT
238;41017116;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
239;41017122;LYCEE SAINTE ANNE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
240;41017132;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
241;41017142;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
242;41017152;INSAINTITUTITUT ELAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;5;4;1;CATHOLIQUE
243;41017161;INSAINTITUTITUT MEKOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;4;4;0;NON-CONVENTIONNEE
244;41017175;INSAINTITUTITUT MEKOKO KISOLOKELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;2;1;0;0;0;ISLAMIQUE
245;41017180;AUTODIDACTES;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0;AUTODIDACTE
246;41018012;COLLEGEEGE DE BIKORO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;10;4;10;6;4;CATHOLIQUE
247;41018029;INSAINTITUTITUT BOKANOTRE DAMEA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;17;4;16;12;4;ADVENTISTE
248;41018031;INSAINTITUTITUT BOLAKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;18;6;18;12;6;NON-CONVENTIONNEE
249;41018041;INSAINTITUTITUT BOMONKOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;10;0;9;9;0;NON-CONVENTIONNEE
250;41018051;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;16;6;12;9;3;NON-CONVENTIONNEE
251;41018066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
252;41018076;INSAINTITUTITUT LOBIKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;19;13;6;10;6;4;PROTESTANT
253;41018081;ITA MABOMBEMBELO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;5;4;1;NON-CONVENTIONNEE
254;41018092;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
255;41018106;INSAINTITUTITUT MPENGE II;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;21;8;7;3;4;PROTESTANT
256;41018111;INSAINTITUTITUT PENZELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;37;29;8;21;15;6;NON-CONVENTIONNEE
257;41018126;INSAINTITUTITUT TIMOTHEE EFOLOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;11;3;10;7;3;PROTESTANT
258;41018136;INSAINTITUTITUT BOLONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;10;8;2;PROTESTANT
259;41018146;INSAINTITUTITUT IFEKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;10;5;10;5;5;PROTESTANT
260;41019019;INSAINTITUTITUT BONGINOTRE DAMEJI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;14;8;11;4;7;ADVENTISTE
261;41019026;INSAINTITUT BONGONGO MICHEL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;3;3;0;0;0;PROTESTANT
262;41019036;INSAINTITUTITUT BOTWALI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;31;23;8;16;10;6;PROTESTANT
263;41019045;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;ISLAMIQUE
264;41019056;INSAINTITUTITUT IFOKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;2;2;0;PROTESTANT
265;41019066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;18;12;6;PROTESTANT
266;41019072;LYCEE BOMOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0;CATHOLIQUE
267;41019086;INSAINTITUTITUT MANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;62;46;16;35;23;12;PROTESTANT
268;41019096;INSAINTITUTITUT NZALE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;21;8;14;8;6;PROTESTANT
269;41019106;INSAINTITUTITUT NZEWELO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;101;70;31;48;27;21;PROTESTANT
270;41020012;INSAINTITUTITUT ABBE EBAMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;0;0;0;CATHOLIQUE
271;41020021;INSAINTITUTITUT BOBOTO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;20;10;13;6;7;NON-CONVENTIONNEE
272;41020031;INSAINTITUT BOKPELA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;5;1;2;1;1;NON-CONVENTIONNEE
273;41020042;INSAINTITUT BOLONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;9;2;9;7;2;CATHOLIQUE
274;41020056;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
275;41020061;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;89;67;22;54;39;15;NON-CONVENTIONNEE
276;41020071;COMPLEXE SCOLLEGEAIRE BOMUNGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;17;9;6;2;4;NON-CONVENTIONNEE
277;41020081;INSAINTITUTITUT ELENGOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;8;5;7;2;5;NON-CONVENTIONNEE
278;41020091;INSAINTITUTITUT KALAKI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;62;48;14;16;12;4;NON-CONVENTIONNEE
279;41020101;INSAINTITUTITUT MABONGA II;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;22;7;19;14;5;NON-CONVENTIONNEE
280;41020112;LYCEE SAINTE MARIE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;18;13;5;9;5;4;CATHOLIQUE
281;41020122;INSAINTITUTITUT SEMOPA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;5;3;2;CATHOLIQUE
282;41020131;INSAINTITUTITUT MANGBENZA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;3;0;3;3;0;NON-CONVENTIONNEE
283;41020141;INSAINTITUTITUT MUNSIYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;4;3;0;0;0;NON-CONVENTIONNEE
284;41021011;COMPLEXE SCOLLEGEAIREALICE MAWENZA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;19;9;12;6;6;NON-CONVENTIONNEE
285;41021022;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
286;41021036;INSAINTITUTITUT BIKONOTRE DAMEO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;19;7;0;0;0;PROTESTANT
287;41021046;INSAINTITUTITUT BOKAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;19;13;6;13;7;6;PROTESTANT
288;41021056;INSAINTITUTITUT BONSAMBI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;57;46;11;43;32;11;PROTESTANT
289;41021061;LYCEE BOSOBELE 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;15;6;14;8;6;NON-CONVENTIONNEE
290;41021071;LYCEE BOSOBELE/NEMOL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;32;23;9;16;9;7;NON-CONVENTIONNEE
291;41021081;ITP BUBURU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;49;32;17;32;15;17;NON-CONVENTIONNEE
292;41021095;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;ISLAMIQUE
293;41021102;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;CATHOLIQUE
294;41021112;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;6;2;5;3;2;CATHOLIQUE
295;41021121;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;18;11;7;NON-CONVENTIONNEE
296;41021136;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;19;5;0;0;0;PROTESTANT
297;41021141;INSAINTITUTITUT NEMOL 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;7;4;7;3;4;NON-CONVENTIONNEE
298;41021156;INSAINTITUTITUT NGONOTRE DAMEO/MOVANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PROTESTANT
299;41022011;INSAINTITUTITUT MAYOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;41;27;14;21;12;9;NON-CONVENTIONNEE
300;41022021;INSAINTITUTITUT MUNGEMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;0;0;0;NON-CONVENTIONNEE
301;41022036;INSAINTITUTITUT MUNGETA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;46;30;16;17;7;10;PROTESTANT
302;41022041;INSAINTITUTITUT MOLUBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;7;2;6;4;2;NON-CONVENTIONNEE
303;41022051;INSAINTITUTITUT REVERENOTRE DAME KITEWE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;124;85;39;80;45;35;NON-CONVENTIONNEE
304;41022061;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;2;0;2;NON-CONVENTIONNEE
305;41022071;INSAINTITUTITUT MILAMBWE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;12;4;7;5;2;NON-CONVENTIONNEE
306;41023012;INSAINTITUTITUT SAINTE MARIE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;3;2;1;CATHOLIQUE
307;41023021;INSAINTITUTITUT AZANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;3;3;0;0;0;NON-CONVENTIONNEE
308;41023031;INSAINTITUTITUT BOLEBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;7;4;7;3;4;NON-CONVENTIONNEE
309;41023041;INSAINTITUTITU BOMBONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;11;4;6;4;2;NON-CONVENTIONNEE
310;41023052;INSAINTITUTITUT LIMANYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;4;3;1;CATHOLIQUE
311;41023061;INSAINTITUTITUT MABIBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;2;1;1;NON-CONVENTIONNEE
312;41023071;INSAINTITUTITUT MARCEL MOKWELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;4;4;0;NON-CONVENTIONNEE
313;41023086;INSAINTITUTITUT MOKOLO/BOLENA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;3;2;1;PROTESTANT
314;41023091;INSAINTITUTITUT NGEMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;8;1;8;7;1;NON-CONVENTIONNEE
315;41023102;INSAINTITUTITUT TAKOE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;5;2;5;3;2;CATHOLIQUE
316;41023115;INSAINTITUTITUT REVERENOTRE DAME ITOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;6;5;1;ISLAMIQUE
317;41023122;INSAINTITUTITUT NGUMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;2;2;0;0;0;0;CATHOLIQUE
318;41024011;INSAINTITUTITUT BAENOTRE DAMEE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;7;6;1;NON-CONVENTIONNEE
319;41024026;INSAINTITUTITUT BAINYAMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
320;41024031;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;36;25;11;12;6;6;NON-CONVENTIONNEE
321;41024041;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;40;33;7;0;0;0;NON-CONVENTIONNEE
322;41024051;INSAINTITUTITUT BOBOTO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;3;3;0;NON-CONVENTIONNEE
323;41024066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;18;6;14;8;6;PROTESTANT
324;41024076;INSAINTITUTITUT BOKOMANGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;33;23;10;18;11;7;PROTESTANT
325;41024081;INSAINTITUTITUT BOLINGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;10;3;6;4;2;NON-CONVENTIONNEE
326;41024091;INSAINTITUTITUT EMOMO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;4;3;1;NON-CONVENTIONNEE
327;41024101;INSAINTITUTITUT ETOBOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;7;0;6;6;0;NON-CONVENTIONNEE
328;41024116;INSAINTITUTITUT ITUTA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;14;3;11;8;3;PROTESTANT
329;41024121;INSAINTITUTITUT KABAKA /LILANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;17;9;15;8;7;NON-CONVENTIONNEE
330;41024131;INSAINTITUTITUT LEBENGE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;18;13;5;0;0;0;NON-CONVENTIONNEE
331;41024146;INSAINTITUTITUT MBOMALA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;7;2;4;3;1;PROTESTANT
332;41024156;INSAINTITUTITUT MBOMBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;14;3;9;7;2;PROTESTANT
333;41024166;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;31;20;11;4;1;3;PROTESTANT
334;41024171;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
335;41024181;INSAINTITUTITUT NEMOL 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
336;41024196;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
337;41024201;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;5;3;2;NON-CONVENTIONNEE
338;41024211;INSAINTITUTITUT SAINT MICHEL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;0;0;0;NON-CONVENTIONNEE
339;41024220;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;AUTODIDACTE
340;41025016;INSAINTITUTITUT BOBOKE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;24;6;22;16;6;PROTESTANT
341;41025027;INSAINTITUTITUT BOKPANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;13;2;10;9;1;PRIVEE AGREE
342;41025031;INSAINTITUTITUT BOMBOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;35;24;11;22;12;10;NON-CONVENTIONNEE
343;41025042;INSAINTITUTITUT ELOBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;10;5;7;3;4;CATHOLIQUE
344;41025051;INSAINTITUTITUT ETOBOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;16;5;15;10;5;NON-CONVENTIONNEE
345;41025062;INSAINTITUTITUT ISIDORE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;20;13;7;13;6;7;CATHOLIQUE
346;41025071;INSAINTITUTITUT LA PAIX;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;6;0;4;4;0;NON-CONVENTIONNEE
347;41025086;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;52;36;16;33;19;14;PROTESTANT
348;41025091;INSAINTITUTITUT MAKUTA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
349;41025101;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
350;41025111;INSAINTITUTITUT MOBELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;NON-CONVENTIONNEE
351;41025121;INSAINTITUTITUT MOBENA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;18;4;12;8;4;NON-CONVENTIONNEE
352;41025131;INSAINTITUTITUT MOTONGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;8;5;4;3;1;NON-CONVENTIONNEE
353;41025141;INSAINTITUTITUT MUNGONGU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;12;4;5;4;1;NON-CONVENTIONNEE
354;41025154;INSAINTITUTITUT MOUHAMED;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;21;9;7;3;4;KIMBANGUISTE
355;41025161;INSAINTITUTITUT KINKELA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;3;0;2;2;0;NON-CONVENTIONNEE
